label,message,message_length,word_count,char_count,uppercase_count,uppercase_ratio,exclamation_count,question_count,has_currency,has_numbers,has_url,has_email,processed_message_stem,processed_message_lemma
ham,MMM ... Fuck .... Merry Christmas to me,39,8,39,6,0.15384615384615385,0,0,0,0,0,0,mmm fuck merri christma,mmm fuck merry christmas
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,83,15,83,3,0.03614457831325301,0,0,0,0,0,0,alright thank advic enjoy night ima tri get sleep,alright thanks advice enjoy night ima try get sleep
ham,Update your face book status frequently :),42,7,42,1,0.023809523809523808,0,0,0,0,0,0,updat face book statu frequent,update face book status frequently
ham,Just now saw your message.it k da:),35,7,35,1,0.02857142857142857,0,0,0,0,0,0,saw messageit,saw messageit
ham,Was it something u ate?,23,5,23,1,0.043478260869565216,0,1,0,0,0,0,someth ate,something ate
ham,So what did the bank say about the money?,41,9,41,1,0.024390243902439025,0,1,0,0,0,0,bank say money,bank say money
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,72,15,72,2,0.027777777777777776,0,0,0,1,0,0,aiyar dun disturb liao thk lot aft cupboard come,aiyar dun disturb liao thk lot aft cupboard come
ham,Hey they r not watching movie tonight so i'll prob b home early...,66,13,66,1,0.015151515151515152,0,0,0,0,0,0,hey watch movi tonight ill prob home earli,hey watching movie tonight ill prob home early
ham,Yar lor... How u noe? U used dat route too?,43,10,43,3,0.06976744186046512,0,2,0,0,0,0,yar lor noe use rout,yar lor noe used route
ham,2mro i am not coming to gym machan. Goodnight.,46,9,46,1,0.021739130434782608,0,0,0,1,0,0,mro come gym machan goodnight,mro coming gym machan goodnight
ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,116,22,116,3,0.02586206896551724,0,0,0,0,0,0,think need yellow card travel ask someon gone ltgt buck,think need yellow card travel ask someone gone ltgt buck
ham,Can u look 4 me in da lib i got stuff havent finish yet.,56,14,56,1,0.017857142857142856,0,0,0,1,0,0,look lib got stuff havent finish yet,look lib got stuff havent finish yet
ham,Sounds great! Im going to sleep now. Have a good night!,55,11,55,3,0.05454545454545454,2,0,0,0,0,0,sound great go sleep good night,sound great going sleep good night
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,137,23,137,2,0.014598540145985401,1,0,0,1,0,0,dont floppi snappi happi gay chat servic photo upload call pmin stop text call,dont floppy snappy happy gay chat service photo upload call pmin stop text call
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",166,22,166,4,0.024096385542168676,0,1,0,0,0,0,housemaid murder coz man murder ltgt januari public holiday govtinstituit closedinclud post officeunderstand,housemaid murderer coz man murdered ltgt january public holiday govtinstituitions closedincluding post officeunderstand
ham,How come u got nothing to do?,29,7,29,1,0.034482758620689655,0,1,0,0,0,0,come got noth,come got nothing
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,96,21,96,2,0.020833333333333332,0,0,0,0,0,0,noth ever easi dont look reason take risk life love,nothing ever easy dont looking reason take risk life love
ham,i want to grasp your pretty booty :),36,8,36,0,0.0,0,0,0,0,0,0,want grasp pretti booti,want grasp pretty booty
ham,I've got it down to a tea. not sure which flavour,49,11,49,1,0.02040816326530612,0,0,0,0,0,0,ive got tea sure flavour,ive got tea sure flavour
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,61,11,61,2,0.03278688524590164,0,1,0,1,0,0,go orchard lareadi reach soon reach,going orchard laready reaching soon reaching
ham,Dear i am not denying your words please,39,8,39,1,0.02564102564102564,0,0,0,0,0,0,dear deni word pleas,dear denying word please
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,141,33,141,6,0.0425531914893617,0,2,0,1,0,0,know old dom told yesterday name roger got touch last night want meet today,know old dom told yesterday name roger got touch last night want meet today
ham,COME BACK TO TAMPA FFFFUUUUUUU,30,5,30,26,0.8666666666666667,0,0,0,0,0,0,come back tampa ffffuuuuuuu,come back tampa ffffuuuuuuu
ham,"2 celebrate my bday, y else?",29,6,29,0,0.0,0,1,0,1,0,0,celebr els,celebrate else
ham,Merry christmas to u too annie!,31,6,31,1,0.03225806451612903,1,0,0,0,0,0,merri christma anni,merry christmas annie
ham,Please tell me you have some of that special stock you were talking about,73,14,73,1,0.0136986301369863,0,0,0,0,0,0,pleas tell special stock talk,please tell special stock talking
ham,I sent them. Do you like?,25,6,25,2,0.08,0,1,0,0,0,0,sent like,sent like
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",159,22,159,24,0.1509433962264151,0,0,1,1,0,0,urgent award complimentari trip eurodisinc trav acoentri claim text shracomorsglsuplt,urgent awarded complimentary trip eurodisinc trav acoentry claim text shracomorsglsuplt
ham,"Awesome, be there in a minute",29,6,29,1,0.034482758620689655,0,0,0,0,0,0,awesom minut,awesome minute
ham,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",379,76,379,11,0.029023746701846966,0,0,0,0,0,0,problem walk around julianaland oblivi go around say thing constantli one ear whatev want dont know upsetit dont listen tell go upset want surpris mad,problem walk around julianaland oblivious going around say thing constantly one ear whatever want dont know upsetits dont listen tell going upset want surprised mad
ham,I've told you everything will stop. Just dont let her get dehydrated.,69,12,69,2,0.028985507246376812,0,0,0,0,0,0,ive told everyth stop let get dehydr,ive told everything stop let get dehydrated
ham,Or I guess  &lt;#&gt;  min,26,5,26,2,0.07692307692307693,0,0,0,0,0,0,guess ltgt min,guess ltgt min
ham,I'm home. Ard wat time will u reach?,36,8,36,2,0.05555555555555555,0,1,0,0,0,0,home ard time reach,home ard time reach
ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",324,79,324,23,0.07098765432098765,1,4,0,1,0,0,storm messag wen lift phne say hello knw real mean hello name girl ye knw girl margaret hello girlfrnd grahmbel invnt telphon moralon get name person girlfrnd,storming message wen lift phne say hello knw real meaning hello name girl yes knw girl margaret hello girlfrnd grahmbell invnted telphone moralone get name person girlfrnd
ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",116,22,116,1,0.008620689655172414,0,0,0,0,0,0,want mapquest someth look usf dogwood drive that tini street park lot,want mapquest something look usf dogwood drive thats tiny street parking lot
ham,Aight should I just plan to come up later tonight?,50,10,50,2,0.04,0,1,0,0,0,0,aight plan come later tonight,aight plan come later tonight
ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,89,18,89,4,0.0449438202247191,0,0,0,1,0,0,die accident delet messag suppos put sim archiv haiz sad,die accidentally deleted message suppose put sim archive haiz sad
spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",149,26,149,9,0.06040268456375839,0,0,0,1,0,0,welcom ukmobiled messag free give free call futur mg bill daili cancel send stop,welcome ukmobiledate message free giving free calling future mg billed daily cancel send stop
ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,237,48,237,6,0.02531645569620253,0,0,0,0,0,0,wish great day moji told offer alway speechless offer easili great length behalf stun exam next friday keep touch sorri,wishing great day moji told offer always speechless offer easily great length behalf stunning exam next friday keep touch sorry
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",236,49,236,5,0.0211864406779661,0,0,0,0,0,0,thank repli today visa come still buy gucci bag sister thing easi uncl john also bill realli need think make money later sha,thanks reply today visa coming still buying gucci bag sister thing easy uncle john also bill really need think make money later sha
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",95,17,95,2,0.021052631578947368,0,1,0,0,0,0,sorri flake last night shit serious goin roommat tonight,sorry flaked last night shit seriously goin roommate tonight
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,85,19,85,2,0.023529411764705882,0,0,0,1,0,0,said look pretti wif long hair thk he cut quit short leh,said look pretty wif long hair thk he cutting quite short leh
ham,Ranjith cal drpd Deeraj and deepak 5min hold,44,8,44,2,0.045454545454545456,0,0,0,1,0,0,ranjith cal drpd deeraj deepak min hold,ranjith cal drpd deeraj deepak min hold
ham,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X,95,15,95,80,0.8421052631578947,0,0,0,0,0,0,cheer callin babesozi culdnt talkbut wannatel detail later wenwecan chat properli,cheer callin babesozi culdnt talkbut wannatell detail later wenwecan chat properly
ham,Hey u still at the gym?,23,6,23,1,0.043478260869565216,0,1,0,0,0,0,hey still gym,hey still gym
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",145,34,145,8,0.05517241379310345,0,1,0,1,0,0,said mind bedroom minut sed sexi mood came minut latr wid caken wife,said mind bedroom minute sed sexy mood came minuts latr wid caken wife
ham,Much better now thanks lol,26,5,26,1,0.038461538461538464,0,0,0,0,0,0,much better thank lol,much better thanks lol
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",160,39,160,3,0.01875,0,0,0,1,0,0,noth smsing lor sorri lor guy neva person sort know lor wan meet ask bring along next meet,nothing smsing lor sorry lor guy neva person sort know lor wan meet ask bring along next meeting
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",97,20,97,3,0.030927835051546393,0,0,0,1,0,0,lem know swing pick free basic time semest,lem know swing pick free basically time semester
ham,Wa... U so efficient... Gee... Thanx...,39,6,39,4,0.10256410256410256,0,0,0,0,0,0,effici gee thanx,efficient gee thanx
spam,3. You have received your mobile content. Enjoy,47,8,47,2,0.0425531914893617,0,0,0,1,0,0,receiv mobil content enjoy,received mobile content enjoy
ham,S but not able to sleep.,24,6,24,1,0.041666666666666664,0,0,0,0,0,0,abl sleep,able sleep
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,65,11,65,6,0.09230769230769231,1,1,0,1,0,0,want explicit sex sec ring cost pmin,want explicit sex sec ring cost pmin
ham,We will meet soon princess! Ttyl!,33,6,33,2,0.06060606060606061,2,0,0,0,0,0,meet soon princess ttyl,meet soon princess ttyl
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,76,17,76,1,0.013157894736842105,0,0,0,1,0,0,ill pick taunton still want come,ill pick taunton still want come
ham,Oh :-)only 4 outside players allowed to play know,49,9,49,1,0.02040816326530612,0,0,0,1,0,0,outsid player allow play know,outside player allowed play know
ham,I anything lor.,15,3,15,1,0.06666666666666667,0,0,0,0,0,0,anyth lor,anything lor
ham,Erutupalam thandiyachu,22,2,22,1,0.045454545454545456,0,0,0,0,0,0,erutupalam thandiyachu,erutupalam thandiyachu
ham,"Y cant u try new invention to fly..i'm not joking.,",51,10,51,1,0.0196078431372549,0,0,0,0,0,0,tri new invent flyim joke,try new invention flyim joking
ham,No..its ful of song lyrics..,28,5,28,1,0.03571428571428571,0,0,0,0,0,0,noit ful song lyric,noits ful song lyric
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks",69,15,69,1,0.014492753623188406,0,0,0,1,0,0,reckon need arrang transport cant thank,reckon need arrange transport cant thanks
